,Oceans,Microplastics Measurement (density),Unit,Concentration Class,Latitude,Longitude,Date,Water Sample Depth (m)
4728,Atlantic Ocean,1.319333,pieces/m3,High,41.3973,2.2132,18684.0,0.0
4729,Atlantic Ocean,26.676667,pieces/m3,Very High,41.3731,2.1916,18685.0,0.0
4730,Atlantic Ocean,0.030493,pieces/m3,Medium,12.5673,-61.4313,18688.0,0.0
4731,Atlantic Ocean,0.158,pieces/m3,Medium,42.3778,3.159,18690.0,0.0
4732,Atlantic Ocean,0.56,pieces/m3,Medium,41.1757,1.5261,18690.0,0.0
4733,Atlantic Ocean,9.202,pieces/m3,High,41.3973,2.2132,18691.0,0.0
4734,Atlantic Ocean,1.219333,pieces/m3,High,41.3791,2.1944,18692.0,0.0
4735,Atlantic Ocean,0.442667,pieces/m3,Medium,41.2632,1.9635,18693.0,0.0
4736,Atlantic Ocean,0.416667,pieces/m3,Medium,41.4654,2.2824,18695.0,0.0
4737,Atlantic Ocean,2.821333,pieces/m3,High,41.3973,2.2132,18696.0,0.0
4738,Atlantic Ocean,0.326,pieces/m3,Medium,40.9105,0.8334,18696.0,0.0
4739,Atlantic Ocean,1.857333,pieces/m3,High,41.4036,2.2193,18698.0,0.0
4740,Atlantic Ocean,0.195333,pieces/m3,Medium,41.3731,2.1916,18698.0,0.0
4741,Atlantic Ocean,2.716667,pieces/m3,High,41.5751,2.5531,18699.0,0.0
4742,Atlantic Ocean,0.675333,pieces/m3,Medium,41.3973,2.2132,18701.0,0.0
4743,Atlantic Ocean,0.122667,pieces/m3,Medium,42.3778,3.159,18709.0,0.0
4744,Atlantic Ocean,0.524865,pieces/m3,Medium,38.0673,7.042,18710.0,0.0
4745,Atlantic Ocean,1.09,pieces/m3,High,40.9105,0.8334,18710.0,0.0
4746,Atlantic Ocean,1.029333,pieces/m3,High,41.3791,2.1944,18711.0,0.0
4747,Atlantic Ocean,3.541333,pieces/m3,High,41.4036,2.2193,18712.0,0.0
4748,Atlantic Ocean,2.604667,pieces/m3,High,41.3973,2.2132,18712.0,0.0
4749,Atlantic Ocean,0.738667,pieces/m3,Medium,41.2632,1.9635,18713.0,0.0
4750,Atlantic Ocean,0.436,pieces/m3,Medium,41.1757,1.5261,18713.0,0.0
4751,Atlantic Ocean,0.526,pieces/m3,Medium,41.5751,2.5531,18715.0,0.0
4752,Atlantic Ocean,10.078667,pieces/m3,Very High,41.3731,2.1916,18717.0,0.0
4753,Atlantic Ocean,0.22866,pieces/m3,Medium,38.5852,0.5887,18718.0,0.0
4754,Atlantic Ocean,0.420667,pieces/m3,Medium,42.3778,3.159,18718.0,0.0
4755,Atlantic Ocean,2.036,pieces/m3,High,41.4654,2.2824,18719.0,0.0
4756,Atlantic Ocean,0.460667,pieces/m3,Medium,41.3894,2.2035,18719.0,0.0
4757,Atlantic Ocean,0.416761,pieces/m3,Medium,36.3635,-4.8358,18721.0,0.0
4758,Atlantic Ocean,3.161333,pieces/m3,High,41.3973,2.2132,18722.0,0.0
4759,Atlantic Ocean,0.635333,pieces/m3,Medium,41.3791,2.1944,18725.0,0.0
4760,Atlantic Ocean,0.953333,pieces/m3,Medium,41.8498,3.1472,18727.0,0.0
4761,Atlantic Ocean,12.002667,pieces/m3,Very High,41.4036,2.2193,18727.0,0.0
4762,Atlantic Ocean,0.177333,pieces/m3,Medium,41.3973,2.2132,18730.0,0.0
4763,Atlantic Ocean,0.204667,pieces/m3,Medium,40.9105,0.8334,18732.0,0.0
4764,Atlantic Ocean,0.190422,pieces/m3,Medium,40.26,17.4567,18733.0,0.0
4765,Atlantic Ocean,0.529742,pieces/m3,Medium,40.2753,17.4933,18733.0,0.0
4766,Atlantic Ocean,0.16317,pieces/m3,Medium,40.2428,17.4108,18733.0,0.0
4767,Atlantic Ocean,2.855333,pieces/m3,High,41.3973,2.2132,18733.0,0.0
4768,Atlantic Ocean,0.590667,pieces/m3,Medium,41.2632,1.9635,18734.0,0.0
4769,Atlantic Ocean,0.181333,pieces/m3,Medium,41.1757,1.5261,18734.0,0.0
4770,Atlantic Ocean,0.245333,pieces/m3,Medium,42.3778,3.159,18735.0,0.0
4771,Atlantic Ocean,1.280667,pieces/m3,High,41.4654,2.2824,18739.0,0.0
4772,Atlantic Ocean,0.169886,pieces/m3,Medium,40.0392,17.8833,18741.0,0.0
4773,Atlantic Ocean,0.082305,pieces/m3,Medium,40.0386,17.9756,18741.0,0.0
4774,Atlantic Ocean,0.122164,pieces/m3,Medium,40.0025,17.9444,18741.0,0.0
4775,Atlantic Ocean,2.192667,pieces/m3,High,41.4036,2.2193,18741.0,0.0
4776,Atlantic Ocean,0.930667,pieces/m3,Medium,41.5751,2.5531,18744.0,0.0
4777,Atlantic Ocean,18.319333,pieces/m3,Very High,40.9105,0.8334,18745.0,0.0
4778,Atlantic Ocean,0.504,pieces/m3,Medium,41.8498,3.1472,18748.0,0.0
4779,Atlantic Ocean,1.126667,pieces/m3,High,42.3778,3.159,18750.0,0.0
4780,Atlantic Ocean,3.239333,pieces/m3,High,41.3973,2.2132,18750.0,0.0
4781,Atlantic Ocean,1.834667,pieces/m3,High,41.2632,1.9635,18751.0,0.0
4782,Atlantic Ocean,0.754,pieces/m3,Medium,41.4036,2.2193,18754.0,0.0
4783,Atlantic Ocean,2.733333,pieces/m3,High,41.3973,2.2132,18754.0,0.0
4784,Atlantic Ocean,0.184,pieces/m3,Medium,41.5751,2.5531,18755.0,0.0
4785,Atlantic Ocean,7.64,pieces/m3,High,41.3973,2.2132,18759.0,0.0
4786,Atlantic Ocean,0.452667,pieces/m3,Medium,42.3778,3.159,18763.0,0.0
4787,Atlantic Ocean,2.916,pieces/m3,High,41.4654,2.2824,18768.0,0.0
4788,Atlantic Ocean,5.009333,pieces/m3,High,41.3973,2.2132,18768.0,0.0
4789,Atlantic Ocean,1.199333,pieces/m3,High,41.4036,2.2193,18769.0,0.0
4790,Atlantic Ocean,9.464,pieces/m3,High,41.2632,1.9635,18769.0,0.0
4791,Atlantic Ocean,0.535475,pieces/m3,Medium,38.3372,-28.4893,18775.0,0.0
4792,Atlantic Ocean,0.649773,pieces/m3,Medium,64.3282,-22.1397,18784.0,0.0
4793,Atlantic Ocean,0.333747,pieces/m3,Medium,37.2615,15.2702,18795.0,0.0
4794,Atlantic Ocean,0.014728,pieces/m3,Medium,36.896,15.2445,18802.0,0.0
4795,Atlantic Ocean,0.338072,pieces/m3,Medium,45.421,13.2823,18803.0,0.0
4796,Atlantic Ocean,0.298631,pieces/m3,Medium,45.3367,13.3188,18803.0,0.0
4797,Atlantic Ocean,1.655813,pieces/m3,High,44.0768,14.3042,18804.0,0.0
4798,Atlantic Ocean,3.203462,pieces/m3,High,44.2188,14.168,18804.0,0.0
4799,Atlantic Ocean,0.244216,pieces/m3,Medium,44.7157,13.7253,18804.0,0.0
4800,Atlantic Ocean,0.188548,pieces/m3,Medium,43.7995,14.5548,18804.0,0.0
4801,Atlantic Ocean,0.393552,pieces/m3,Medium,43.0468,15.271,18805.0,0.0
4802,Atlantic Ocean,0.936929,pieces/m3,Medium,42.6785,15.4738,18805.0,0.0
4803,Atlantic Ocean,0.365369,pieces/m3,Medium,40.2214,18.5667,18805.0,0.0
4804,Atlantic Ocean,1.921671,pieces/m3,High,40.2253,18.5278,18805.0,0.0
4805,Atlantic Ocean,1.083976,pieces/m3,High,40.2028,18.4944,18805.0,0.0
4806,Atlantic Ocean,0.308071,pieces/m3,Medium,41.9962,15.7655,18807.0,0.0
4807,Atlantic Ocean,0.543033,pieces/m3,Medium,40.72,17.971,18808.0,0.0
4808,Atlantic Ocean,0.697014,pieces/m3,Medium,40.7788,17.8267,18808.0,0.0
4809,Atlantic Ocean,0.137618,pieces/m3,Medium,41.0245,17.3742,18808.0,0.0
4810,Atlantic Ocean,0.156605,pieces/m3,Medium,39.8085,18.4868,18809.0,0.0
4811,Atlantic Ocean,0.136214,pieces/m3,Medium,39.7333,18.2768,18810.0,0.0
4812,Atlantic Ocean,0.232996,pieces/m3,Medium,38.9348,17.934,18811.0,0.0
4813,Atlantic Ocean,0.232273,pieces/m3,Medium,38.7107,17.6858,18811.0,0.0
4814,Atlantic Ocean,0.111062,pieces/m3,Medium,38.42,16.9133,18811.0,0.0
4815,Atlantic Ocean,0.498871,pieces/m3,Medium,37.5953,15.2047,18815.0,0.0
4816,Atlantic Ocean,0.171999,pieces/m3,Medium,37.9627,15.4195,18815.0,0.0
4817,Atlantic Ocean,0.206054,pieces/m3,Medium,36.8422,15.3477,18815.0,0.0
4818,Atlantic Ocean,0.512617,pieces/m3,Medium,38.7505,14.3917,18816.0,0.0
4819,Atlantic Ocean,0.773862,pieces/m3,Medium,38.637,14.5237,18816.0,0.0
4820,Atlantic Ocean,0.760417,pieces/m3,Medium,38.6908,12.8403,18818.0,0.0
4821,Atlantic Ocean,0.659117,pieces/m3,Medium,39.2083,11.8425,18819.0,0.0
4822,Atlantic Ocean,0.686521,pieces/m3,Medium,39.372,11.636,18819.0,0.0
4823,Atlantic Ocean,0.30879,pieces/m3,Medium,40.0127,11.4173,18819.0,0.0
4824,Atlantic Ocean,0.813379,pieces/m3,Medium,43.1682,10.2515,18822.0,0.0
4825,Atlantic Ocean,0.274223,pieces/m3,Medium,43.0243,10.4107,18822.0,0.0
4826,Atlantic Ocean,0.056846,pieces/m3,Medium,43.7652,9.959,18822.0,0.0
4827,Atlantic Ocean,0.87668,pieces/m3,Medium,36.8935,15.326,18823.0,0.0
4828,Atlantic Ocean,0.393604,pieces/m3,Medium,36.9292,15.3425,18829.0,0.0
4829,Atlantic Ocean,0.109957,pieces/m3,Medium,36.9603,15.4725,18829.0,0.0
4830,Atlantic Ocean,0.167929,pieces/m3,Medium,36.9252,15.4602,18830.0,0.0
4831,Atlantic Ocean,0.626766,pieces/m3,Medium,38.5025,15.7218,18835.0,0.0
4832,Atlantic Ocean,0.456912,pieces/m3,Medium,38.5833,15.773,18835.0,0.0
4833,Atlantic Ocean,0.243213,pieces/m3,Medium,38.658,15.8333,18837.0,0.0
4834,Atlantic Ocean,1.69382,pieces/m3,High,43.1587,5.2962,18879.0,0.0
4835,Atlantic Ocean,0.614031,pieces/m3,Medium,42.039,6.9423,18880.0,0.0
4836,Atlantic Ocean,0.262782,pieces/m3,Medium,42.3425,6.501,18880.0,0.0
4837,Atlantic Ocean,0.148626,pieces/m3,Medium,41.1503,7.9905,18881.0,0.0
4838,Atlantic Ocean,0.086865,pieces/m3,Medium,44.9237,8.134,18882.0,0.0
4839,Atlantic Ocean,0.331779,pieces/m3,Medium,40.731,8.0478,18882.0,0.0
4840,Atlantic Ocean,0.347719,pieces/m3,Medium,39.5452,8.174,18883.0,0.0
4841,Atlantic Ocean,0.200767,pieces/m3,Medium,39.2542,8.224,18883.0,0.0
4842,Atlantic Ocean,2.36587,pieces/m3,High,39.0553,8.3222,18885.0,0.0
4843,Atlantic Ocean,0.702357,pieces/m3,Medium,38.8888,8.5618,18885.0,0.0
4844,Atlantic Ocean,0.597923,pieces/m3,Medium,39.001,9.2785,18887.0,0.0
4845,Atlantic Ocean,0.279242,pieces/m3,Medium,38.8063,9.4798,18887.0,0.0
4846,Atlantic Ocean,0.283038,pieces/m3,Medium,38.0252,11.2825,18888.0,0.0
4847,Atlantic Ocean,0.064788,pieces/m3,Medium,38.0138,11.6123,18888.0,0.0
4848,Atlantic Ocean,0.193801,pieces/m3,Medium,38.1185,10.7618,18888.0,0.0
4849,Atlantic Ocean,0.015786,pieces/m3,Medium,38.1745,10.5115,18888.0,0.0
4850,Atlantic Ocean,1.632864,pieces/m3,High,37.1098,13.5065,18890.0,0.0
4851,Atlantic Ocean,0.344158,pieces/m3,Medium,37.2523,13.1447,18890.0,0.0
4852,Atlantic Ocean,0.109254,pieces/m3,Medium,36.9567,14.11,18890.0,0.0
4853,Atlantic Ocean,0.362114,pieces/m3,Medium,36.9658,13.902,18890.0,0.0
4854,Atlantic Ocean,2.019273,pieces/m3,High,38.3725,15.7582,18892.0,0.0
4855,Atlantic Ocean,0.124809,pieces/m3,Medium,37.0987,15.3298,18892.0,0.0
4856,Atlantic Ocean,0.627129,pieces/m3,Medium,38.3368,15.5217,18893.0,0.0
4857,Atlantic Ocean,0.347309,pieces/m3,Medium,38.3852,15.2237,18893.0,0.0
4858,Atlantic Ocean,0.046479,pieces/m3,Medium,37.9913,15.4615,18893.0,0.0
4859,Atlantic Ocean,0.78763,pieces/m3,Medium,38.2592,15.0817,18893.0,0.0
4860,Atlantic Ocean,0.07108,pieces/m3,Medium,38.4397,14.9257,18894.0,0.0
4861,Atlantic Ocean,0.34566,pieces/m3,Medium,38.8593,15.936,18895.0,0.0
4862,Atlantic Ocean,7.011284,pieces/m3,High,38.782,15.9225,18895.0,0.0
4863,Atlantic Ocean,0.411917,pieces/m3,Medium,38.8237,15.9182,18895.0,0.0
4864,Atlantic Ocean,0.167273,pieces/m3,Medium,38.7067,15.8535,18895.0,0.0
4865,Atlantic Ocean,0.862085,pieces/m3,Medium,38.2062,13.6005,18895.0,0.0
4866,Atlantic Ocean,1.439939,pieces/m3,High,38.8017,15.8447,18896.0,0.0
4867,Atlantic Ocean,0.967838,pieces/m3,Medium,38.94,11.4507,18898.0,0.0
4868,Atlantic Ocean,0.175739,pieces/m3,Medium,39.0755,11.1705,18898.0,0.0
4869,Atlantic Ocean,0.182471,pieces/m3,Medium,38.7777,11.7445,18898.0,0.0
4870,Atlantic Ocean,0.205191,pieces/m3,Medium,39.1872,10.9247,18898.0,0.0
4871,Atlantic Ocean,0.343292,pieces/m3,Medium,40.7305,10.1585,18899.0,0.0
4872,Atlantic Ocean,0.436909,pieces/m3,Medium,41.8692,7.7233,18901.0,0.0
4873,Atlantic Ocean,0.332265,pieces/m3,Medium,42.1542,7.1428,18901.0,0.0
4874,Atlantic Ocean,0.666638,pieces/m3,Medium,41.9893,7.4513,18901.0,0.0
4875,Atlantic Ocean,0.110665,pieces/m3,Medium,42.2893,6.9055,18901.0,0.0
4876,Atlantic Ocean,0.157077,pieces/m3,Medium,43.3148,4.6712,18904.0,0.0
4877,Atlantic Ocean,0.143505,pieces/m3,Medium,43.3272,4.4002,18904.0,0.0
4878,Indian Ocean,0.077904,pieces/m3,Medium,-24.3947,99.5107,14689.0,0.0
4879,Indian Ocean,1.286257,pieces/m3,High,-24.4935,96.4434,14689.0,0.0
4880,Indian Ocean,0.109123,pieces/m3,Medium,-24.4876,98.1066,14690.0,0.0
4881,Indian Ocean,0.178068,pieces/m3,Medium,-24.0191,94.8233,14690.0,0.0
4882,Indian Ocean,0.248344,pieces/m3,Medium,-21.4145,75.2972,14693.0,0.0
4883,Indian Ocean,0.058202,pieces/m3,Medium,-21.2668,72.1455,14698.0,0.0
4884,Indian Ocean,0.32823,pieces/m3,Medium,-21.049,68.4367,14699.0,0.0
4885,Indian Ocean,1.901534,pieces/m3,High,-20.6787,64.942,14700.0,0.0
4886,Indian Ocean,0.068356,pieces/m3,Medium,-20.2472,61.6722,14701.0,0.0
4887,Indian Ocean,0.107225,pieces/m3,Medium,-43.5773,145.7996,15197.0,0.0
4888,Indian Ocean,0.287172,pieces/m3,Medium,-43.5753,145.7961,15197.0,0.0
4889,Indian Ocean,0.213438,pieces/m3,Medium,-43.57,145.7886,15197.0,0.0
4890,Indian Ocean,0.098609,pieces/m3,Medium,-43.5726,145.7915,15197.0,0.0
4891,Indian Ocean,0.08505,pieces/m3,Medium,-43.5637,145.7829,15197.0,0.0
4892,Indian Ocean,0.030272,pieces/m3,Medium,-43.5667,145.785,15197.0,0.0
4899,Indian Ocean,0.080999,pieces/m3,Medium,-41.922,144.5419,15198.0,0.0
4900,Indian Ocean,0.269326,pieces/m3,Medium,-41.9208,144.5409,15198.0,0.0
4901,Indian Ocean,0.037994,pieces/m3,Medium,-41.9183,144.539,15198.0,0.0
4902,Indian Ocean,0.0,pieces/m3,Very Low,-41.917,144.5381,15198.0,0.0
4903,Indian Ocean,0.020258,pieces/m3,Medium,-41.9195,144.5396,15198.0,0.0
4904,Indian Ocean,0.0,pieces/m3,Very Low,-41.9157,144.5373,15198.0,0.0
4911,Indian Ocean,0.011847,pieces/m3,Medium,-39.0414,142.4187,15199.0,0.0
4912,Indian Ocean,0.022208,pieces/m3,Medium,-39.0405,142.4134,15199.0,0.0
4913,Indian Ocean,0.010705,pieces/m3,Medium,-39.0391,142.4061,15199.0,0.0
4914,Indian Ocean,0.020073,pieces/m3,Medium,-39.0374,142.4005,15199.0,0.0
4915,Indian Ocean,0.008259,pieces/m3,Medium,-39.0353,142.3935,15199.0,0.0
4916,Indian Ocean,0.015479,pieces/m3,Medium,-39.0338,142.3859,15199.0,0.0
4923,Indian Ocean,0.003106,pieces/m3,Low,-37.8891,139.8259,15200.0,0.0
4924,Indian Ocean,0.011654,pieces/m3,Medium,-37.8855,139.8236,15200.0,0.0
4925,Indian Ocean,0.008379,pieces/m3,Medium,-37.8805,139.8204,15200.0,0.0
4926,Indian Ocean,0.01047,pieces/m3,Medium,-37.8764,139.8181,15200.0,0.0
4927,Indian Ocean,0.045418,pieces/m3,Medium,-37.8712,139.8155,15200.0,0.0
4928,Indian Ocean,0.097363,pieces/m3,Medium,-37.8677,139.8136,15200.0,0.0
4935,Indian Ocean,0.013926,pieces/m3,Medium,-36.056,135.6867,15201.0,0.0
4936,Indian Ocean,0.006717,pieces/m3,Medium,-36.0479,135.6862,15201.0,0.0
4937,Indian Ocean,0.03837,pieces/m3,Medium,-36.0455,135.6857,15201.0,0.0
4938,Indian Ocean,0.0,pieces/m3,Very Low,-36.0385,135.6785,15201.0,0.0
4939,Indian Ocean,0.013055,pieces/m3,Medium,-36.0524,135.6864,15201.0,0.0
4940,Indian Ocean,0.0,pieces/m3,Very Low,-36.0362,135.6764,15201.0,0.0
4947,Indian Ocean,0.007775,pieces/m3,Medium,-35.4807,132.1821,15202.0,0.0
4948,Indian Ocean,0.009719,pieces/m3,Medium,-35.4797,132.1763,15202.0,0.0
4949,Indian Ocean,0.004604,pieces/m3,Low,-35.4766,132.1552,15202.0,0.0
4950,Indian Ocean,0.0,pieces/m3,Very Low,-35.4777,132.1626,15202.0,0.0
4951,Indian Ocean,0.0,pieces/m3,Very Low,-35.4756,132.1486,15202.0,0.0
4952,Indian Ocean,0.0,pieces/m3,Very Low,-35.4787,132.1696,15202.0,0.0
4959,Indian Ocean,0.0,pieces/m3,Very Low,-35.0729,127.2253,15203.0,0.0
4960,Indian Ocean,0.0,pieces/m3,Very Low,-35.0722,127.266,15203.0,0.0
4961,Indian Ocean,0.0,pieces/m3,Very Low,-35.0721,127.2582,15203.0,0.0
4962,Indian Ocean,0.0,pieces/m3,Very Low,-35.0723,127.2351,15203.0,0.0
4963,Indian Ocean,0.0,pieces/m3,Very Low,-35.0727,127.2319,15203.0,0.0
4964,Indian Ocean,0.0,pieces/m3,Very Low,-35.072,127.2351,15203.0,0.0
4971,Indian Ocean,0.0,pieces/m3,Very Low,-34.6099,121.797,15204.0,0.0
4972,Indian Ocean,0.003664,pieces/m3,Low,-34.6098,121.7928,15204.0,0.0
4973,Indian Ocean,0.0,pieces/m3,Very Low,-34.6069,121.8093,15204.0,0.0
4974,Indian Ocean,0.0,pieces/m3,Very Low,-34.6047,121.815,15204.0,0.0
4975,Indian Ocean,0.005347,pieces/m3,Medium,-34.606,121.8119,15204.0,0.0
4976,Indian Ocean,0.0,pieces/m3,Very Low,-34.6037,121.8174,15204.0,0.0
4983,Indian Ocean,0.0,pieces/m3,Very Low,-35.3167,118.6163,15205.0,0.0
4984,Indian Ocean,0.0,pieces/m3,Very Low,-35.3157,118.62,15205.0,0.0
4985,Indian Ocean,0.005136,pieces/m3,Medium,-35.3149,118.6228,15205.0,0.0
4986,Indian Ocean,0.0,pieces/m3,Very Low,-35.3183,118.6074,15205.0,0.0
4987,Indian Ocean,0.009509,pieces/m3,Medium,-35.3177,118.6105,15205.0,0.0
4988,Indian Ocean,0.0,pieces/m3,Very Low,-35.3172,118.6137,15205.0,0.0
4995,Indian Ocean,0.011117,pieces/m3,Medium,-33.1157,114.481,15207.0,0.0
4996,Indian Ocean,0.0,pieces/m3,Very Low,-33.1238,114.4373,15207.0,0.0
4997,Indian Ocean,0.001528,pieces/m3,Low,-33.1222,114.4468,15207.0,0.0
4998,Indian Ocean,0.0,pieces/m3,Very Low,-33.12,114.4594,15207.0,0.0
4999,Indian Ocean,0.002965,pieces/m3,Low,-33.1138,114.4908,15207.0,0.0
5000,Indian Ocean,0.0,pieces/m3,Very Low,-33.1181,114.4692,15207.0,0.0
5001,Indian Ocean,0.0,pieces/m3,Very Low,-12.3042,141.6185,15549.0,0.0
5002,Indian Ocean,0.005306,pieces/m3,Medium,-12.2945,141.6211,15549.0,0.0
5003,Indian Ocean,0.006501,pieces/m3,Medium,-12.2862,141.6233,15549.0,0.0
5004,Indian Ocean,0.018353,pieces/m3,Medium,-12.2778,141.6255,15549.0,0.0
5005,Indian Ocean,0.01748,pieces/m3,Medium,-12.2716,141.6273,15549.0,0.0
5006,Indian Ocean,0.0329,pieces/m3,Medium,-12.2655,141.6291,15549.0,0.0
5007,Indian Ocean,0.0,pieces/m3,Very Low,-15.516,141.0398,15550.0,0.0
5008,Indian Ocean,0.007461,pieces/m3,Medium,-15.5085,141.0408,15550.0,0.0
5009,Indian Ocean,0.007019,pieces/m3,Medium,-15.5011,141.0419,15550.0,0.0
5010,Indian Ocean,0.0,pieces/m3,Very Low,-15.4937,141.0434,15550.0,0.0
5011,Indian Ocean,0.0,pieces/m3,Very Low,-15.4863,141.0448,15550.0,0.0
5012,Indian Ocean,0.0,pieces/m3,Very Low,-15.5245,141.0381,15550.0,0.0
5013,Indian Ocean,0.0,pieces/m3,Very Low,-17.0598,140.7749,15550.0,0.0
5014,Indian Ocean,0.0,pieces/m3,Very Low,-17.0659,140.7736,15550.0,0.0
5015,Indian Ocean,0.0,pieces/m3,Very Low,-17.0782,140.7713,15550.0,0.0
5016,Indian Ocean,0.0,pieces/m3,Very Low,-17.0721,140.7724,15550.0,0.0
5017,Indian Ocean,0.0,pieces/m3,Very Low,-17.0539,140.7762,15550.0,0.0
5018,Indian Ocean,0.0,pieces/m3,Very Low,-17.048,140.7775,15550.0,0.0
5019,Indian Ocean,0.0,pieces/m3,Very Low,-18.6598,119.4604,15568.0,0.0
5020,Indian Ocean,0.0,pieces/m3,Very Low,-18.6581,119.4679,15568.0,0.0
5021,Indian Ocean,0.006963,pieces/m3,Medium,-18.6584,119.4751,15568.0,0.0
5022,Indian Ocean,0.013106,pieces/m3,Medium,-18.654,119.4822,15568.0,0.0
5023,Indian Ocean,0.017168,pieces/m3,Medium,-18.6526,119.489,15568.0,0.0
5024,Indian Ocean,0.032324,pieces/m3,Medium,-18.6513,119.4958,15568.0,0.0
5025,Indian Ocean,0.051702,pieces/m3,Medium,-18.9829,118.2114,15568.0,0.0
5026,Indian Ocean,0.0,pieces/m3,Very Low,-18.8747,118.6334,15568.0,0.0
5027,Indian Ocean,0.006289,pieces/m3,Medium,-18.8719,118.6418,15568.0,0.0
5028,Indian Ocean,0.0,pieces/m3,Very Low,-18.8643,118.6698,15568.0,0.0
5029,Indian Ocean,0.006941,pieces/m3,Medium,-18.8687,118.652,15568.0,0.0
5030,Indian Ocean,0.013068,pieces/m3,Medium,-18.8663,118.6602,15568.0,0.0
5031,Indian Ocean,0.029281,pieces/m3,Medium,-18.8624,118.6791,15568.0,0.0
5032,Indian Ocean,0.007656,pieces/m3,Medium,-19.1137,117.6992,15568.0,0.0
5033,Indian Ocean,0.007204,pieces/m3,Medium,-19.1122,117.7068,15568.0,0.0
5034,Indian Ocean,0.0,pieces/m3,Very Low,-19.1099,117.718,15568.0,0.0
5035,Indian Ocean,0.00715,pieces/m3,Medium,-18.9954,118.1656,15568.0,0.0
5036,Indian Ocean,0.0,pieces/m3,Very Low,-19.1081,117.7258,15568.0,0.0
5037,Indian Ocean,0.013454,pieces/m3,Medium,-18.9929,118.1735,15568.0,0.0
5038,Indian Ocean,0.0071,pieces/m3,Medium,-18.99,118.1841,15568.0,0.0
5039,Indian Ocean,0.020046,pieces/m3,Medium,-18.988,118.1921,15568.0,0.0
5040,Indian Ocean,0.03434,pieces/m3,Medium,-18.9851,118.2031,15568.0,0.0
5041,Indian Ocean,0.040021,pieces/m3,Medium,-19.4304,115.9171,15568.0,0.0
5042,Indian Ocean,0.047637,pieces/m3,Medium,-19.428,115.954,15568.0,0.0
5043,Indian Ocean,0.007058,pieces/m3,Medium,-19.4294,115.9357,15568.0,0.0
5044,Indian Ocean,0.042522,pieces/m3,Medium,-19.43,115.9255,15568.0,0.0
5045,Indian Ocean,0.007499,pieces/m3,Medium,-19.4288,115.9437,15568.0,0.0
5046,Indian Ocean,0.04217,pieces/m3,Medium,-19.4277,115.961,15568.0,0.0
5047,Indian Ocean,0.023184,pieces/m3,Medium,-19.1174,117.6814,15568.0,0.0
5048,Indian Ocean,0.021821,pieces/m3,Medium,-19.1157,117.6889,15568.0,0.0
5049,Indian Ocean,0.0,pieces/m3,Very Low,-20.3294,115.6287,15570.0,0.0
5050,Indian Ocean,0.007698,pieces/m3,Medium,-20.3269,115.6355,15570.0,0.0
5051,Indian Ocean,0.0,pieces/m3,Very Low,-20.3236,115.6446,15570.0,0.0
5052,Indian Ocean,0.014648,pieces/m3,Medium,-20.3209,115.6518,15570.0,0.0
5053,Indian Ocean,0.038231,pieces/m3,Medium,-20.3156,115.6689,15570.0,0.0
5054,Indian Ocean,0.032483,pieces/m3,Medium,-20.3179,115.6619,15570.0,0.0
5055,Indian Ocean,0.425588,pieces/m3,Medium,-20.0718,116.337,15570.0,0.0
5056,Indian Ocean,0.461482,pieces/m3,Medium,-20.0691,116.3448,15570.0,0.0
5057,Indian Ocean,0.051928,pieces/m3,Medium,-20.0659,116.3518,15570.0,0.0
5058,Indian Ocean,0.085492,pieces/m3,Medium,-20.0637,116.3557,15570.0,0.0
5059,Indian Ocean,0.062267,pieces/m3,Medium,-20.0612,116.3759,15570.0,0.0
5060,Indian Ocean,0.091162,pieces/m3,Medium,-20.0594,116.3843,15570.0,0.0
5061,Indian Ocean,0.0,pieces/m3,Very Low,-19.7933,115.982,15573.0,0.0
5062,Indian Ocean,0.016181,pieces/m3,Medium,-20.4033,115.1027,15573.0,0.0
5063,Indian Ocean,0.0,pieces/m3,Very Low,-20.399,115.1223,15573.0,0.0
5064,Indian Ocean,0.015229,pieces/m3,Medium,-20.399,115.1085,15573.0,0.0
5065,Indian Ocean,0.0,pieces/m3,Very Low,-20.3983,115.1164,15573.0,0.0
5066,Indian Ocean,0.0,pieces/m3,Very Low,-20.3848,115.1297,15573.0,0.0
5067,Indian Ocean,0.0,pieces/m3,Very Low,-20.3806,115.1354,15573.0,0.0
5068,Indian Ocean,0.006654,pieces/m3,Medium,-19.8018,115.9652,15573.0,0.0
5069,Indian Ocean,0.005844,pieces/m3,Medium,-19.8086,115.9555,15573.0,0.0
5070,Indian Ocean,0.0,pieces/m3,Very Low,-19.8139,115.9477,15573.0,0.0
5071,Indian Ocean,0.025056,pieces/m3,Medium,-19.7968,115.9725,15573.0,0.0
5072,Indian Ocean,0.014611,pieces/m3,Medium,-19.7953,115.9894,15573.0,0.0
5073,Indian Ocean,0.043299,pieces/m3,Medium,-21.819,113.9455,15576.0,0.0
5074,Indian Ocean,0.151131,pieces/m3,Medium,-21.8442,113.9128,15576.0,0.0
5075,Indian Ocean,0.101414,pieces/m3,Medium,-21.8401,113.9183,15576.0,0.0
5076,Indian Ocean,0.02273,pieces/m3,Medium,-21.8347,113.9261,15576.0,0.0
5077,Indian Ocean,0.016108,pieces/m3,Medium,-21.8302,113.9318,15576.0,0.0
